account_value,datadate,daily_return
1000000.0,20160104,
999371.5385084916,20160105,-0.0006284614915084141
995209.4949583048,20160106,-0.004164660879174553
985500.2323411149,20160107,-0.009755998778525177
981833.3570338356,20160108,-0.0037208264259547263
981416.8889285835,20160111,-0.00042417392143845323
986824.8263371495,20160112,0.00551033660575162
968529.60684065,20160113,-0.0185394803699932
986131.4779452492,20160114,0.01817380798715762
958375.8960772341,20160115,-0.028145924239076137
958285.7154873686,20160119,-9.409730590526078e-05
946234.8109536201,20160120,-0.012575481757671425
952878.0172589859,20160121,0.007020674179880171
976719.0211381428,20160122,0.02501999568395652
957349.3915279849,20160125,-0.01983132220317263
973279.6692018557,20160126,0.01663998307707204
958823.78495156,20160127,-0.014852754771041643
967143.773714353,20160128,0.008677286581093124
991172.9870578888,20160129,0.024845544164804556
989313.3524733386,20160201,-0.0018761957890621739
973052.06172626,20160202,-0.01643694660182693
988570.6375041284,20160203,0.015948350954970936
997782.2492171477,20160204,0.009318111790449501
981340.2281357892,20160205,-0.016478566434970032
971043.2994691591,20160208,-0.010492720436204528
968865.7836746812,20160209,-0.0022424497400561627
964124.0856176694,20160210,-0.004894071126165356
950115.40513646,20160211,-0.014529955936361305
968796.2494418988,20160212,0.019661658156943318
984167.7539428448,20160216,0.015866601991699758
1002088.7626659195,20160217,0.018209302886909473
991781.7148747458,20160218,-0.010285563689740651
987902.4292689413,20160219,-0.003911430859858567
1003677.9203039336,20160222,0.015968673188369698
986287.4361635044,20160223,-0.017326757706459306
989343.6467830206,20160224,0.0030987017652828186
1000054.2980147577,20160225,0.010826017093821916
1001250.4409236,20160226,0.0011960779641833064
996005.832697288,20160229,-0.005238058343798646
1022476.9881578665,20160301,0.02657730968190397
1022698.6461573251,20160302,0.00021678531842361792
1026568.5014374228,20160303,0.003783964410863483
1032795.7532540491,20160304,0.006066085027844448
1033903.8743832423,20160307,0.0010729334679213665
1019739.2088516628,20160308,-0.013700176469528369
1023122.0790849365,20160309,0.0033173876260805812
1025370.1072362909,20160310,0.0021972237695866426
1041633.3590591092,20160311,0.015860860101191365
1041960.1214637154,20160314,0.0003137019391366014
1043412.7930805788,20160315,0.0013941719907886174
1048808.5023320173,20160316,0.00517121247431529
1057864.098119765,20160317,0.008634174654012394
1066660.0521432764,20160318,0.008314824219051609
1062970.4151725294,20160321,-0.003459056110082459
1060098.728863126,20160322,-0.0027015674833597014
1057228.7510724035,20160323,-0.002707274060973708
1057856.3138844974,20160324,0.0005935922679527472
1059415.7386339249,20160328,0.0014741366374240172
1067587.3860937618,20160329,0.007713352899942683
1076041.640962559,20160330,0.007919028436380149
1072467.8752233556,20160331,-0.0033212150935038043
1078563.414140567,20160401,0.005683656413430382
1076394.1210223336,20160404,-0.0020112800877469805
1076394.1210223336,20160405,0.0
1071396.675357554,20160406,-0.004642765662853154
1057584.83557861,20160407,-0.012891434234042931
1060209.439418362,20160408,0.002481695795416794
1061227.2175758714,20160411,0.0009599783964080455
