account_value,datadate,daily_return
1000000.0,20160104,
1000131.9510000001,20160105,0.00013195100000018556
996944.6430000005,20160106,-0.0031868874870087938
988886.8650000006,20160107,-0.00808247283996888
984047.7310000006,20160108,-0.004893516307348245
986820.7760000004,20160111,0.002817998469628824
993310.2420000007,20160112,0.006576134347621609
977282.6060000006,20160113,-0.016135579119499366
994473.2420000007,20160114,0.017590240422226566
970494.9462600006,20160115,-0.024111554466540452
970371.3742200008,20160119,-0.00012732888561239886
948723.7833267422,20160120,-0.022308562956794953
958053.7998119448,20160121,0.009834281219857743
974154.973163068,20160122,0.01680612649757629
965843.4877382435,20160125,-0.008531995066285103
983474.718518389,20160126,0.01825474935015947
959424.3983220212,20160127,-0.024454436645407363
965015.3711899448,20160128,0.005827424107310408
987118.7678254105,20160129,0.022904709391530664
986012.9070125041,20160201,-0.0011202915484451736
967220.2256508559,20160202,-0.019059265074518716
986232.5269094376,20160203,0.01965664153247837
993297.4100040487,20160204,0.007163506477271042
984747.7667696023,20160205,-0.008607334669695321
976258.127390885,20160208,-0.00862113087757177
970175.8942809516,20160209,-0.006230148502003874
960108.4820809514,20160210,-0.010376893777041984
939487.9123109514,20160211,-0.021477333191877168
950885.1078909514,20160212,0.012131284959234101
965387.7247809515,20160216,0.015251702618591434
980556.0654409514,20160217,0.015712174777695154
986302.2708809514,20160218,0.005860149809400195
981714.1008809516,20160219,-0.004651890333682074
991933.9108809514,20160222,0.010410169305736794
982460.0079183334,20160223,-0.009550941709618677
984281.4152056256,20160224,0.0018539251192029038
995141.234826434,20160225,0.011033246643735284
992700.4986141905,20160226,-0.002452653077599787
985778.0217142294,20160229,-0.006973379090294496
1006289.412249882,20160301,0.020807311670414608
1010248.7690925334,20160302,0.0039346104554542904
1011117.497928593,20160303,0.0008599157580166938
1016267.501835148,20160304,0.005093378284032779
1024297.6665876508,20160307,0.00790162505246128
1014722.0624876141,20160308,-0.009348458375324498
1017479.1929285928,20160309,0.002717128702434568
1016974.0157417031,20160310,-0.000496498788771893
1028051.5281138348,20160311,0.010892620854282775
1031415.3903007242,20160314,0.003272075469856084
1035579.1575581095,20160315,0.004036945052925178
1041104.2958531138,20160316,0.005335312375378987
1052014.7073206923,20160317,0.010479652721669064
1060486.9910535037,20160318,0.008053389058019
1066245.1723591979,20160321,0.005429751948181849
1066239.3119232543,20160322,-5.496330577114961e-06
1058296.5434458528,20160323,-0.007449329984911657
1059061.9884453188,20160324,0.0007232802603451827
1056646.4958360658,20160328,-0.0022807849168478
1064942.349965781,20160329,0.007851115924206065
1065122.8475744994,20160330,0.00016949049751313616
1059695.122941295,20160331,-0.005095867247204899
1064860.8992138014,20160401,0.004874775924388786
1066660.587222529,20160404,0.0016900686371867923
1066660.587222529,20160405,0.0
1072369.551623038,20160406,0.005352184630140311
1058948.8618911423,20160407,-0.012514985819565116
1062454.2279091536,20160408,0.0033102316307807023
1061027.242006218,20160411,-0.0013431034160819033
1071249.837062864,20160412,0.009634620725964549
1082292.7028441094,20160413,0.010308394362534834
1082624.7922066469,20160414,0.0003068387707547693
1078247.3403522258,20160415,-0.004043369305721134
1081230.034287215,20160418,0.002766242793619922
1080264.8821667084,20160419,-0.0008926427216229271
1081482.752719553,20160420,0.001127381416307749
1076325.3354855771,20160421,-0.004768839097069932
1075831.1326164498,20160422,-0.00045915751755887246
1074095.7927138277,20160425,-0.0016130225739069415
1076283.2538770773,20160426,0.0020365605917911367
1074229.8084185869,20160427,-0.0019079043096631443
1059401.8554621316,20160428,-0.013803334109936949
1054185.9648172222,20160429,-0.004923429780698374
1058943.157911181,20160502,0.004512669730699415
1054851.6695941782,20160503,-0.00386374687483082
1048175.80606277,20160504,-0.00632872253401906
1049242.220721465,20160505,0.0010174005663237118
1051035.5884192863,20160506,0.0017092027583374136
1051218.288998068,20160509,0.00017382910797203444
1062963.8758290221,20160510,0.011173309058529535
1050369.3749304295,20160511,-0.011848474990525881
1048558.6650959477,20160512,-0.001723879120715699
1039007.4640206926,20160513,-0.009108885743060569
1053059.4910746291,20160516,0.013524471710298247
1042834.4437329121,20160517,-0.009709847761100954
1044285.3263714581,20160518,0.001391287607793723
1038238.9659555288,20160519,-0.0057899505654631644
1043453.9713791922,20160520,0.005022933635383087
1044275.4528394605,20160523,0.0007872713917438379
1055692.7295137108,20160524,0.010933204111239103
1066256.9418651026,20160525,0.010006900735461288
1065102.1506620802,20160526,-0.001083032764131464
1067785.8272051907,20160527,0.0025196424037283727
1064341.593385898,20160531,-0.0032255848799824793
1061632.4479732532,20160601,-0.0025453721150053843
1064230.858510352,20160602,0.0024475613401411245
1062914.216051901,20160603,-0.0012371774863716434
1069125.394994077,20160606,0.005843537369597751
1071717.4546275171,20160607,0.002424467368913774
1073755.8541525758,20160608,0.0019019933997128646
1074422.063745465,20160609,0.0006204479261393558
1072028.2254447874,20160610,-0.002228024145681129
1063853.689636219,20160613,-0.007625299049543899
1062498.1857898578,20160614,-0.0012741449877612387
1057956.039602315,20160615,-0.00427496841716124
1064078.1691626508,20160616,0.005786752314053789
1053499.3014069442,20160617,-0.009941814485331824
1057699.9910956344,20160620,0.003987368271701985
1061810.0852190559,20160621,0.0038858789430109564
1059460.3807672856,20160622,-0.002212923463884353
1073534.9414725387,20160623,0.013284650337807014
1038304.7328381188,20160624,-0.032817011606623314
1024564.8808306536,20160627,-0.01323296675139718
1041346.4127762706,20160628,0.016379179356617923
1058215.987060576,20160629,0.016199771831287624
1068838.8830663348,20160630,0.0100384951046395
1071581.670073945,20160701,0.0025661370025589214
1071581.670073945,20160705,0.0
1068263.8411479394,20160706,-0.003096197908813325
1066663.3328791384,20160707,-0.0014982331210248168
1080728.868857092,20160708,0.01318648119270005
1085211.3117603015,20160711,0.004147610961803716
1093271.204735744,20160712,0.007427026320218522
1095007.183945631,20160713,0.0015878760936600678
1105624.108885013,20160714,0.009695758251673015
1105354.4132403142,20160715,-0.00024393068361250325
1108577.6039497543,20160718,0.002915979409709335
1107312.1078623077,20160719,-0.0011415493899008533
1113457.0576705576,20160720,0.005549428895989417
1109223.3794196865,20160721,-0.0038022824694544655
1112492.6480558591,20160722,0.0029473491965910092
1104787.8303037279,20160725,-0.006925724646896225
1100563.1576036126,20160726,-0.003823967448079002
1111413.5388051795,20160727,0.009858935515516087
1112205.7798883638,20160728,0.0007128229552033627
1111008.2631577249,20160729,-0.0010767042864667786
1109047.355867045,20160801,-0.0017649799337284833
1102955.5396657726,20160802,-0.005492836864941508
1107995.841128028,20160803,0.004569813814782497
1108462.5497406898,20160804,0.000421218740484397
1118158.4839688316,20160805,0.008747191531558673
1120310.112977801,20160808,0.0019242612204060094
1121547.0989921235,20160809,0.0011041460752636567
1115914.7013630562,20160810,-0.005021989387809844
1120295.531212625,20160811,0.003925774832267859
1118147.6852227673,20160812,-0.001917213744067059
1123585.7295479309,20160815,0.004863440131417152
1119243.0541225846,20160816,-0.003865014756901153
1119346.9682985411,20160817,9.284326185787783e-05
1122182.8802402972,20160818,0.002533541450571608
1118997.547562703,20160819,-0.002838514767675049
1116570.0756832606,20160822,-0.0021693272561050803
1119690.423025213,20160823,0.002794582632928755
1116217.2009292566,20160824,-0.003101948560542578
1114205.404815694,20160825,-0.001802333911256393
1110188.412896971,20160826,-0.003605252587504326
1115136.7037544318,20160829,0.004457163126525998
1110876.0543531796,20160830,-0.0038207417861033655
1107204.4273797232,20160831,-0.003305163487023144
1107851.054187041,20160901,0.0005840175412306081
1114081.648467318,20160902,0.005624036062184423
1117606.122770955,20160906,0.0031635691230404994
1119328.0410065495,20160907,0.001540720116426364
1113291.4757983598,20160908,-0.0053930259825898386
1089792.3694302354,20160909,-0.021107775348116142
1105013.24811812,20160912,0.013966769372630417
1095562.0386321992,20160913,-0.008553028212120228
1098623.3453230034,20160914,0.0027942796326041464
1114567.1644859188,20160915,0.014512543567174907
1106644.8559694476,20160916,-0.00710796869753938
1104079.3184907592,20160919,-0.0023183024480251113
1100255.038945431,20160920,-0.003463772467503512
1108007.4477026504,20160921,0.007046010681896142
1114580.9361739377,20160922,0.005932711449653905
1105403.73149763,20160923,-0.008233771436833126
1099588.9911370536,20160926,-0.00526028653141819
1107257.1255802924,20160927,0.0069736369725832414
1122099.4343059284,20160928,0.01340457277965812
1111989.7852727969,20160929,-0.009009583931734899
1121875.7892297124,20160930,0.008890372994289963
1121875.7892297124,20161003,0.0
1113515.3715952393,20161004,-0.007452177607124799
1118748.0955830421,20161005,0.004699283118387854
1116975.3255928424,20161006,-0.001584601571344657
1115786.8168572935,20161007,-0.0010640420681792273
1127700.6111838226,20161010,0.010677482603787425
1118497.2633002552,20161011,-0.008161162450649129
1116531.4040307773,20161012,-0.001757589700020712
1111361.754454967,20161013,-0.004630097780633169
1113913.7393870922,20161014,0.002296268448950478
1113214.6637674968,20161017,-0.000627585058767699
1113804.1393289585,20161018,0.0005295255090034257
1114934.9267384002,20161019,0.0010152479861702535
1117285.1432357614,20161020,0.002107940509350037
1118265.0592399943,20161021,0.0008770509571038865
1124916.1608525987,20161024,0.005947696887824483
1124474.1046394648,20161025,-0.00039296814155365123
1118426.5492818009,20161026,-0.005378118831471768
1113498.480576415,20161027,-0.004406251540211015
1105897.1162711373,20161028,-0.0068265601057155845
1101988.4637123991,20161031,-0.003534372683706155
1096039.6117067202,20161101,-0.0053982888220429626
1092087.298731245,20161102,-0.003605994649518829
1087249.911121138,20161103,-0.004429488023280803
1082945.9702956656,20161104,-0.0039585570727104225
1105724.8098268542,20161107,0.021034142197296823
1108294.5669344321,20161108,0.002324047615410274
1118721.3659660579,20161109,0.009407967288395547
1115726.775987235,20161110,-0.0026767969844189166
1115916.002201268,20161111,0.00016959906144187187
1111036.5120017466,20161114,-0.004372632160392076
1122415.8816621443,20161115,0.010242120342107919
1124736.9471398809,20161116,0.002067919311957045
1121934.5465529356,20161117,-0.0024916053429839824
1120775.9653363088,20161118,-0.0010326638217768025
1130041.349974404,20161121,0.008266937304740596
1130643.7920097322,20161122,0.0005331150363141468
1131154.272929623,20161123,0.0004514957969063982
1135325.2538809194,20161125,0.003687367011834475
1131403.464403153,20161128,-0.0034543312274262217
1129137.9556632044,20161129,-0.0020023880173848374
1129286.7904880226,20161130,0.00013181279052010275
1125763.8912261077,20161201,-0.003119578916169319
1124327.8955369315,20161202,-0.0012755744791319579
1127428.210117258,20161205,0.0027574825748193366
1129929.9385701646,20161206,0.0022189691817686708
1143349.2803628428,20161207,0.011876260053485632
1147517.2443600628,20161208,0.0036453987148155065
1157065.4403522052,20161209,0.008320742924841307
1160739.2680317669,20161212,0.0031751252361693627
1173564.8857539285,20161213,0.011049525139189553
1166667.6129211644,20161214,-0.005877197687568114
1172757.1408182029,20161215,0.00521959110683734
1170343.2971441885,20161216,-0.0020582638894274252
1171859.7289590016,20161219,0.001295715384121321
1175208.8015038553,20161220,0.002857912480556557
1173557.5061143336,20161221,-0.0014051080858215048
1172026.5154648388,20161222,-0.0013045723294496936
1172811.058389088,20161223,0.0006693900811092224
1174937.2719891064,20161227,0.0018129208322259505
1168910.3093889859,20161228,-0.00512960371911364
1167802.4027142115,20161229,-0.000947811535132681
1163090.1540989794,20161230,-0.0040351420790707415
1163090.1540989794,20170103,0.0
1170326.7231639742,20170104,0.006221847067909181
1167721.490239297,20170105,-0.0022260731752189455
1173640.9949067454,20170106,0.005069277834593322
1170715.1511317485,20170109,-0.0024929631699082133
1168845.1320873594,20170110,-0.0015973305227845458
1175057.3939314906,20170111,0.0053148716400410745
1170286.9868610576,20170112,-0.004059722610205707
1169654.0340436895,20170113,-0.000540852649370871
1168474.2338994618,20170117,-0.0010086744540596104
1166512.3349150592,20170118,-0.0016790263126773564
1159578.2477382887,20170119,-0.0059442896309153115
1166079.6565725775,20170120,0.005606701270026049
1164419.9527792041,20170123,-0.0014233193967655433
1169367.9324063372,20170124,0.004249308520799078
1177758.279898243,20170125,0.0071751133748299
1179371.2382664757,20170126,0.0013695156262216734
1182112.6248556671,20170127,0.0023244475532748776
1174128.9963025285,20170130,-0.006753695363090562
1166023.8548185823,20170131,-0.006903109887814951
1180569.2958122,20170201,0.012474394013046064
1181886.3068266485,20170202,0.0011155728165388457
1194040.7701458524,20170203,0.0102839530748422
1195382.969503914,20170206,0.0011240816826527666
1197077.5270610875,20170207,0.0014175854938578425
1193755.439907631,20170208,-0.002775164580703926
1200194.3445130156,20170209,0.005393822210253418
1202603.0134259926,20170210,0.0020068990692956312
1211381.651605282,20170213,0.0072996974739658604
1217234.966305254,20170214,0.004831932770498426
1224751.5913304277,20170215,0.006175163574202447
1223900.0127624332,20170216,-0.0006953071741425676
1224404.876910207,20170217,0.0004125044060048211
1229865.6063547328,20170221,0.0044599050097757775
1230325.6878727176,20170222,0.00037409088896178666
1231436.81392854,20170223,0.0009031153838165995
1230844.7519045228,20170224,-0.0004807896087891672
1230976.6904773978,20170227,0.00010719351296817337
1228742.2627639836,20170228,-0.0018151665508366888
1248861.710369464,20170301,0.016374017737635915
1243198.9324878808,20170302,-0.0045343514294372556
1243107.605755736,20170303,-7.346107670969104e-05
1241614.933576267,20170306,-0.001200758625043874
1240171.3158066708,20170307,-0.00116269362630661
1234856.9766020852,20170308,-0.004285165393564161
1236717.5424250928,20170309,0.0015067055199600166
1240730.0558138466,20170310,0.0032444865145890844
1239372.586664749,20170313,-0.0010940890347072019
1235963.6664637427,20170314,-0.0027505208987880225
1244586.75237224,20170315,0.006976811812898109
1244363.667102115,20170316,-0.00017924445178263415
1242783.8446898502,20170317,-0.0012695825617794476
1245918.2817474059,20170320,0.002522109593674271
1234186.442749367,20170321,-0.009416218679755506
1237742.4329786107,20170322,0.002881242335900369
1237356.4652605648,20170323,-0.00031183201590423426
1233678.8201763954,20170324,-0.0029721791475789683
1233585.2376128512,20170327,-7.585650496189089e-05
1243794.7711423864,20170328,0.008276309750019362
1242397.3933043713,20170329,-0.0011234794279860738
1246680.6595599016,20170330,0.0034475814893157875
